ID,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Gender,Age,User_Age_Group
3493,10100,0,1,1,1,4400,12,2900,9,1032,Female,67,Senior
3494,20691,0,1,1,1,16448,6,0,0,1227,Female,37,Adult
3495,11676,0,1,1,1,1000,1,0,0,1158,Female,47,Adult
3496,31504,0,1,1,1,7358,2,0,0,1022,Female,72,Senior
3497,12093,0,1,1,1,1605,4,0,0,1411,Male,51,Senior
3498,44353,0,1,1,1,2500,1,0,0,138,Male,27,Young
3499,35557,0,1,1,1,350,3,0,0,1135,Female,75,Senior
3500,38465,0,1,1,1,10550,3,550,2,1580,Male,22,Young
3501,3258,0,1,1,1,0,0,0,0,106,Female,43,Adult
3502,31224,1000,1,1,1,1150,7,650,6,1508,Female,21,Young
3503,93191,0,1,1,1,10463,17,3100,7,1539,Female,46,Adult
3504,20010,0,1,1,1,0,0,0,0,1302,Female,32,Adult
3505,37866,0,2,1,1,9200,18,0,0,1230,Male,39,Adult
3506,65664,0,2,1,1,11899,5,0,0,1121,Female,42,Adult
3507,59967,0,1,1,1,10000,4,0,0,959,Male,30,Young
3508,12134,899,4,1,1,57676,25,3064,9,974,Female,29,Young
3509,19892,0,1,1,1,3505,13,0,0,1240,Female,53,Senior
3510,38292,0,1,2,1,12487,13,250,2,531,Male,78,Senior
3511,68224,0,4,1,1,28916,16,0,0,1258,Female,79,Senior
3512,103645,7257,1,1,1,3450,3,950,2,1374,Female,19,Young
3513,189077,3867,4,1,1,54353,27,100,1,542,Female,77,Senior
3514,3246,0,1,1,1,0,0,0,0,1401,Female,31,Adult
3515,33323,0,1,1,1,0,0,0,0,1405,Male,45,Adult
3516,114719,0,1,1,1,0,0,0,0,1136,Female,36,Adult
3517,60319,0,3,1,1,22051,19,50,1,817,Male,42,Adult
3518,25705,0,1,1,1,0,0,0,0,1180,Male,65,Senior
3519,52475,0,3,1,1,14447,13,0,0,962,Female,44,Adult
3520,151265,0,5,1,1,61068,13,0,0,1213,Female,71,Senior
3521,960,0,1,1,1,6000,1,0,0,1262,Male,50,Adult
3522,17036,0,1,1,1,0,0,0,0,1210,Female,72,Senior
3523,34458,0,1,1,1,1883,8,0,0,843,Male,19,Young
3524,177785,0,5,1,1,77203,15,0,0,1251,Male,28,Young
3525,13125,0,1,1,1,550,4,550,4,268,Female,76,Senior
3526,14494,0,1,1,1,500,1,0,0,575,Male,77,Senior
3527,13460,0,1,1,1,0,0,0,0,271,Male,26,Young
3528,9216,0,1,1,1,340,3,0,0,1466,Female,33,Adult
3529,22840,0,1,1,1,0,0,0,0,773,Female,79,Senior
3530,22289,0,3,1,1,18105,34,189,1,1501,Female,42,Adult
3531,9389,0,1,1,1,4195,5,695,2,1509,Female,41,Adult
3532,26375,0,1,1,1,7875,38,0,0,1431,Male,25,Young
3533,3625,0,1,1,1,2000,9,0,0,1431,Female,36,Adult
3534,16200,0,1,1,1,5375,28,0,0,1407,Male,35,Adult
3535,40465,0,1,1,1,6540,28,0,0,1408,Female,28,Young
3536,1000,0,1,1,1,375,3,0,0,1382,Female,77,Senior
3537,4750,0,1,1,1,1875,8,0,0,1416,Male,56,Senior
3538,74280,0,3,1,1,23735,18,0,0,1425,Female,60,Senior
3539,1250,0,1,1,1,625,5,0,0,1071,Female,22,Young
3540,60014,0,4,1,1,45105,32,500,2,669,Female,35,Adult
3541,12250,0,1,1,1,4875,32,0,0,1346,Female,71,Senior
3542,8250,0,1,1,1,3000,17,0,0,915,Female,34,Adult
3543,15732,0,1,1,1,6875,33,0,0,666,Female,64,Senior
3544,9300,0,1,1,1,3250,18,0,0,1396,Female,29,Young
3545,9500,0,1,1,1,3125,18,0,0,1415,Male,18,Young
3546,3750,0,1,1,1,1500,5,0,0,1397,Female,55,Senior
3547,12350,0,1,1,1,4125,26,0,0,1314,Male,30,Young
3548,13623,0,1,1,1,2625,14,0,0,1330,Female,60,Senior
3549,10824,0,1,1,1,3375,19,0,0,867,Male,27,Young
3550,1250,0,1,1,1,1250,3,0,0,679,Female,50,Adult
3551,17215,0,1,1,1,1750,7,0,0,1423,Male,63,Senior
3552,16825,0,1,1,1,4250,27,0,0,1431,Female,25,Young
3553,2125,0,1,1,1,875,7,0,0,1396,Female,65,Senior
3554,9175,0,1,1,1,4000,25,0,0,1428,Female,73,Senior
3555,23717,0,1,1,1,3375,19,0,0,1404,Female,50,Adult
3556,18750,0,1,1,1,7000,44,0,0,1036,Female,50,Adult
3557,6125,0,1,1,1,2750,8,0,0,144,Male,69,Senior
3558,4399,0,1,1,1,750,6,0,0,1369,Female,39,Adult
3559,10200,0,1,1,1,3625,15,0,0,1408,Male,66,Senior
3560,49151,0,2,1,1,12931,38,0,0,1423,Female,47,Adult
3561,9375,0,1,1,1,3250,19,0,0,1410,Female,41,Adult
3562,8992,0,1,1,1,1250,3,0,0,1417,Male,60,Senior
3563,13936,0,1,1,1,1625,6,0,0,1418,Male,69,Senior
3564,5250,0,1,1,1,1875,8,0,0,1418,Female,39,Adult
3565,5500,0,1,1,1,2875,9,0,0,1428,Female,49,Adult
3566,29182,0,1,1,1,3517,18,642,2,1404,Female,65,Senior
3567,7400,0,1,1,1,2600,14,0,0,1394,Male,60,Senior
3568,4350,0,1,1,1,2100,10,0,0,1409,Male,42,Adult
3569,6875,0,1,1,1,4625,30,0,0,581,Male,47,Adult
3570,6000,0,1,1,1,2250,4,0,0,713,Female,18,Young
3571,11927,0,1,1,1,4000,15,500,1,1188,Female,20,Young
3572,11864,0,1,1,1,2500,13,0,0,1397,Female,52,Senior
3573,10000,0,1,1,1,3375,19,0,0,1418,Male,63,Senior
3574,5375,0,1,1,1,1375,11,0,0,1396,Male,46,Adult
3575,4500,0,1,1,1,1500,5,0,0,1033,Male,36,Adult
3576,4150,0,1,1,1,375,3,0,0,1424,Female,45,Adult
3577,9125,0,1,1,1,750,6,0,0,1174,Male,49,Adult
3578,13301,0,1,1,1,3500,21,0,0,1400,Male,26,Young
3579,16504,0,1,1,1,500,4,0,0,1397,Male,42,Adult
3580,10400,0,1,1,1,1840,10,0,0,1397,Male,42,Adult
3581,3750,0,1,1,1,1750,7,0,0,1178,Female,68,Senior
3582,8725,0,1,1,1,5600,14,0,0,1426,Female,60,Senior
3583,7388,0,1,1,1,3958,15,150,1,446,Female,57,Senior
3584,16700,0,1,1,1,1500,5,0,0,1269,Female,20,Young
3585,11850,0,1,1,1,4475,29,0,0,893,Female,71,Senior
3586,62705,0,1,1,1,2750,15,0,0,1422,Female,49,Adult
3587,2125,0,1,1,1,625,5,0,0,1248,Female,64,Senior
3588,11875,0,1,1,1,3625,22,0,0,1408,Male,58,Senior
3589,7375,0,1,1,1,2750,13,0,0,714,Female,50,Adult
3590,54264,0,3,1,1,15178,17,0,0,1397,Male,39,Adult
3591,49482,0,4,1,1,33147,23,0,0,1255,Female,35,Adult
3592,48607,0,3,1,1,18284,37,0,0,1339,Male,25,Young
3593,3967,0,1,1,1,375,3,0,0,1337,Male,45,Adult
3594,6250,0,1,1,1,2250,11,0,0,1365,Female,70,Senior
3595,11572,0,1,1,1,7164,22,0,0,1163,Male,29,Young
3596,12000,0,1,1,1,5625,34,0,0,859,Male,64,Senior
3597,1500,0,1,1,1,500,4,0,0,893,Female,60,Senior
3598,5875,0,1,1,1,2125,10,0,0,997,Male,35,Adult
3599,13350,0,1,1,1,3850,24,0,0,1071,Female,75,Senior
3600,10197,0,1,1,1,3098,10,0,0,723,Female,67,Senior
3601,3250,0,1,1,1,2125,10,0,0,1117,Male,78,Senior
3602,12375,0,1,1,1,3875,24,0,0,863,Female,45,Adult
3603,7625,0,1,1,1,4375,21,0,0,1393,Female,74,Senior
3604,11875,0,1,1,1,3625,22,0,0,1388,Female,69,Senior
3605,1625,0,1,1,1,1250,3,0,0,1381,Female,66,Senior
3606,160114,500,1,1,1,71954,86,30817,53,1373,Male,33,Adult
3607,4500,0,1,1,1,2250,11,0,0,666,Female,26,Young
3608,2625,0,1,1,1,1375,4,0,0,850,Female,57,Senior
3609,5400,0,1,1,1,1875,8,0,0,1324,Female,55,Senior
3610,28745,0,1,1,1,10375,43,0,0,1323,Male,78,Senior
3611,12675,0,1,1,1,4875,25,0,0,1390,Male,78,Senior
3612,2875,0,1,1,1,1375,4,0,0,1381,Female,48,Adult
3613,4500,0,1,1,1,2125,10,0,0,1271,Female,34,Adult
3614,500,0,1,1,1,125,1,0,0,1355,Female,50,Adult
3615,11361,0,1,1,1,3375,20,0,0,1367,Female,26,Young
3616,9794,0,1,1,1,2250,11,0,0,968,Male,75,Senior
3617,27619,0,4,1,1,83726,68,14050,46,1325,Male,60,Senior
3618,21842,0,1,1,1,3250,19,0,0,929,Female,27,Young
3619,37478,0,1,1,1,5409,4,5409,4,429,Female,63,Senior
3620,6305,0,1,1,1,0,0,0,0,1031,Male,74,Senior
3621,13749,0,1,1,1,400,4,400,4,996,Male,38,Adult
3622,7591,0,1,1,1,0,0,0,0,926,Female,76,Senior
3623,10508,0,1,1,1,0,0,0,0,309,Female,53,Senior
3624,74093,0,3,1,1,20055,37,0,0,949,Female,24,Young
3625,11692,0,1,1,1,0,0,0,0,95,Male,52,Senior
3626,1022,0,1,1,1,0,0,0,0,463,Female,63,Senior
3627,12964,500,1,1,1,450,3,350,2,943,Male,18,Young
3628,265,0,1,1,1,6000,1,0,0,1012,Male,66,Senior
3629,17191,0,1,1,1,2484,6,2484,6,922,Male,36,Adult
3630,29836,0,1,1,1,16165,3,0,0,815,Male,36,Adult
3631,22647,0,1,1,1,1136,9,0,0,883,Female,65,Senior
3632,33087,0,2,1,1,24761,9,500,1,724,Male,23,Young
3633,5931,0,1,1,1,0,0,0,0,882,Male,19,Young
3634,37300,0,1,3,1,23760,19,0,0,676,Female,40,Adult
3635,23704,0,3,1,1,14935,14,0,0,868,Male,79,Senior
3636,44038,0,2,1,1,21634,11,0,0,872,Male,42,Adult
3637,31011,0,1,1,1,0,0,0,0,1130,Male,40,Adult
3638,64956,0,3,1,1,36694,11,0,0,1012,Female,76,Senior
3639,12078,0,1,1,1,500,1,500,1,983,Male,32,Adult
3640,141554,0,4,1,1,41685,15,1000,2,1139,Female,67,Senior
3641,24847,0,1,1,1,1550,4,0,0,1022,Female,30,Young
3642,46207,0,3,1,1,16093,32,0,0,1130,Male,67,Senior
3643,121779,0,1,1,1,3500,3,1000,2,634,Female,77,Senior
3644,28049,0,1,1,1,100,2,0,0,1164,Male,47,Adult
3645,11690,0,1,1,1,0,0,0,0,360,Female,60,Senior
3646,36491,0,1,1,1,500,1,500,1,1027,Male,56,Senior
3647,33413,0,3,1,1,31605,8,0,0,647,Female,47,Adult
3648,9446,0,1,1,1,0,0,0,0,667,Male,74,Senior
3649,48944,2565,3,1,1,17988,12,0,0,1005,Male,72,Senior
3650,68092,0,3,1,1,16524,14,500,2,652,Male,54,Senior
3651,1000,0,1,1,1,1000,1,0,0,148,Female,30,Young
3652,1884,0,1,1,1,0,0,0,0,31,Female,69,Senior
3653,22027,0,1,1,1,1225,3,0,0,653,Female,56,Senior
3654,4130,0,1,1,1,100,1,0,0,673,Male,78,Senior
3655,3447,0,1,1,1,1000,1,0,0,872,Male,67,Senior
3656,59317,4877,1,1,1,4794,3,1194,1,660,Female,24,Young
3657,2886,0,1,1,1,500,1,0,0,557,Female,54,Senior
3658,4028,0,1,1,1,0,0,0,0,346,Male,64,Senior
3659,45485,0,1,1,1,8417,4,0,0,759,Female,68,Senior
3660,31539,0,1,1,1,6406,16,200,1,721,Female,44,Adult
3661,4586,0,1,1,1,1000,1,0,0,249,Male,70,Senior
3662,20335,0,1,1,1,5115,2,0,0,768,Male,20,Young
3663,2250,0,1,1,1,1750,7,0,0,817,Male,59,Senior
3664,25418,0,1,1,1,50,1,50,1,720,Male,71,Senior
3665,2686,0,1,1,1,7500,4,500,1,301,Male,18,Young
3666,47662,3071,1,1,1,100,1,100,1,760,Female,63,Senior
3667,4224,0,1,1,1,0,0,0,0,336,Female,27,Young
3668,4375,0,1,1,1,2875,16,0,0,248,Female,53,Senior
3669,76210,0,4,1,1,37937,29,1110,8,798,Male,40,Adult
3670,10512,0,1,1,1,0,0,0,0,836,Female,58,Senior
3671,3834,0,1,1,1,500,1,0,0,524,Female,59,Senior
3672,41537,3576,1,1,1,3000,3,250,1,669,Female,31,Adult
3673,4584,0,1,1,1,0,0,0,0,652,Male,35,Adult
3674,19870,0,1,1,1,11075,4,0,0,892,Male,59,Senior
3675,18088,0,1,1,1,16697,6,0,0,501,Female,72,Senior
3676,20765,0,1,1,1,15949,4,0,0,319,Male,78,Senior
3677,7138,0,1,1,1,0,0,0,0,293,Male,26,Young
3678,17539,0,1,1,1,500,3,400,2,628,Female,78,Senior
3679,7038,0,1,1,1,1336,3,1336,3,309,Male,49,Adult
3680,5459,0,2,1,1,9864,14,0,0,880,Male,75,Senior
3681,1125,0,1,1,1,0,0,0,0,898,Male,40,Adult
3682,8994,0,1,1,1,0,0,0,0,1104,Male,45,Adult
3683,44780,0,1,1,1,2100,3,1100,2,968,Female,29,Young
3684,12286,0,2,1,1,7972,11,250,1,1018,Male,29,Young
3685,25047,0,1,1,1,500,1,500,1,443,Female,53,Senior
3686,16844,0,1,1,1,0,0,0,0,483,Female,39,Adult
3687,49271,0,3,1,1,20695,11,0,0,852,Male,66,Senior
3688,9157,0,2,1,1,22802,10,1245,3,901,Male,59,Senior
3689,86588,0,1,1,1,4537,4,0,0,1072,Male,53,Senior
3690,53027,0,2,1,1,30627,16,0,0,1290,Male,77,Senior
3691,24765,0,1,1,1,19969,5,0,0,595,Male,24,Young
3692,29174,0,1,1,1,100,1,0,0,1087,Female,71,Senior
3693,1100,0,1,1,1,1100,2,0,0,438,Female,29,Young
3694,56712,0,3,1,1,15685,14,500,1,997,Male,38,Adult
3695,8232,0,1,1,1,0,0,0,0,258,Male,29,Young
3696,58816,0,1,1,1,4600,5,1100,3,570,Male,74,Senior
3697,24295,0,1,1,1,250,2,250,2,621,Female,44,Adult
3698,20198,0,1,1,1,3139,2,3139,2,601,Female,78,Senior
3699,24454,0,1,1,1,1919,7,0,0,732,Male,50,Adult
3700,7847,0,1,1,1,0,0,0,0,284,Female,53,Senior
3701,29056,0,1,1,1,4354,14,0,0,715,Male,76,Senior
3702,42071,0,1,1,1,500,1,0,0,502,Male,71,Senior
3703,570,0,1,1,1,180,4,0,0,785,Female,48,Adult
3704,8904,0,1,1,1,3740,14,0,0,898,Male,28,Young
3705,4354,0,1,1,1,1000,1,0,0,706,Male,65,Senior
3706,2000,0,1,1,1,0,0,0,0,165,Male,45,Adult
3707,57346,0,1,1,1,7946,6,5446,5,492,Male,53,Senior
3708,11303,0,1,1,1,0,0,0,0,119,Female,61,Senior
3709,642,0,1,1,1,0,0,0,0,355,Male,57,Senior
3710,1000,0,1,1,1,0,0,0,0,500,Female,48,Adult
3711,5269,0,3,1,1,22697,13,0,0,604,Female,47,Adult
3712,38995,0,1,1,1,1200,2,200,1,563,Female,75,Senior
3713,4652,0,1,1,1,0,0,0,0,207,Male,37,Adult
3714,500,0,1,1,1,0,0,0,0,340,Female,35,Adult
3715,4546,0,1,1,1,1000,1,0,0,239,Female,32,Adult
3716,31673,0,1,1,1,2500,1,0,0,283,Female,62,Senior
3717,8684,0,1,1,1,0,0,0,0,544,Female,24,Young
3718,2104,0,1,1,1,0,0,0,0,466,Male,19,Young
3719,862,0,1,1,1,0,0,0,0,8,Male,52,Senior
3720,972,972,1,1,1,0,0,0,0,2,Male,48,Adult
3721,4490,0,1,1,1,0,0,0,0,107,Male,79,Senior
3722,13560,0,1,1,1,0,0,0,0,368,Female,53,Senior
3723,2000,0,1,1,1,0,0,0,0,520,Female,78,Senior
3724,8964,3861,1,1,1,0,0,0,0,594,Female,42,Adult
3725,1837,0,1,1,1,1000,1,0,0,219,Female,37,Adult
3726,500,0,1,1,1,0,0,0,0,122,Female,36,Adult
3727,4090,0,1,1,1,0,0,0,0,59,Female,39,Adult
3728,12264,0,1,1,1,0,0,0,0,267,Male,48,Adult
3729,54950,0,3,1,1,30500,9,0,0,450,Female,26,Young
3730,16094,0,1,1,1,0,0,0,0,199,Male,47,Adult
3731,1000,0,1,1,1,0,0,0,0,594,Female,28,Young
3732,6705,0,1,1,1,600,2,0,0,507,Male,54,Senior
3733,6338,0,1,1,1,0,0,0,0,322,Male,71,Senior
3734,3110,0,1,1,1,1100,2,0,0,345,Female,19,Young
3735,3000,0,1,1,1,1000,1,0,0,270,Female,39,Adult
3736,23257,0,1,1,1,0,0,0,0,361,Male,53,Senior
3737,18933,0,1,1,1,0,0,0,0,284,Female,70,Senior
3738,93198,0,3,1,1,28923,18,0,0,500,Female,22,Young
3739,9862,0,1,1,1,1693,3,693,2,309,Female,37,Adult
3740,16501,0,1,1,1,0,0,0,0,360,Male,74,Senior
3741,9264,0,1,1,1,4830,15,0,0,424,Male,22,Young
3742,4676,0,1,1,1,0,0,0,0,141,Male,42,Adult
3743,4636,0,1,1,1,0,0,0,0,42,Female,53,Senior
3744,3065,0,1,1,1,0,0,0,0,87,Female,26,Young
3745,3230,0,1,1,1,0,0,0,0,10,Female,70,Senior
3746,8660,0,1,1,1,0,0,0,0,172,Female,19,Young
3747,1500,0,1,1,1,0,0,0,0,60,Female,62,Senior
3748,2627,0,1,1,1,0,0,0,0,25,Female,29,Young
3749,1224,0,1,1,1,0,0,0,0,269,Male,59,Senior
3750,12602,0,1,1,1,5632,5,500,1,158,Male,65,Senior
3751,1022,0,1,1,1,0,0,0,0,277,Male,57,Senior
3752,3788,0,1,1,1,0,0,0,0,61,Male,77,Senior
3753,1446,0,1,1,1,0,0,0,0,99,Female,51,Senior
3754,20882,0,1,1,1,1000,1,0,0,328,Male,77,Senior
3755,5450,0,1,1,1,125,3,0,0,687,Female,70,Senior
3756,25730,0,1,1,1,1431,3,931,2,630,Male,34,Adult
3757,6835,0,1,1,1,765,3,0,0,596,Female,20,Young
3758,16936,0,1,1,1,14970,2,0,0,580,Female,18,Young
3759,20410,0,1,1,1,0,0,0,0,541,Female,43,Adult
3760,1500,0,1,1,1,0,0,0,0,480,Female,64,Senior
3761,27759,0,1,1,1,7195,5,0,0,499,Female,47,Adult
3762,500,0,1,1,1,500,1,0,0,493,Male,79,Senior
3763,25054,0,3,1,1,32592,17,3409,6,486,Female,28,Young
3764,4751,0,1,1,1,0,0,0,0,334,Male,32,Adult
3765,5354,0,1,1,1,0,0,0,0,32,Male,79,Senior
3766,1500,0,1,1,1,1500,1,0,0,235,Female,18,Young
3767,6356,0,1,1,1,5000,1,0,0,180,Male,36,Adult
3768,642,0,1,1,1,642,3,0,0,170,Female,42,Adult
3769,7504,0,1,1,1,0,0,0,0,100,Male,74,Senior
3770,6015,4929,1,1,1,0,0,0,0,30,Female,59,Senior
3771,27488,0,3,1,1,23927,21,0,0,2273,Female,44,Adult
3772,39956,0,1,1,1,0,0,0,0,3206,Male,54,Senior
3773,35569,0,2,1,1,27119,21,0,0,3357,Male,38,Adult
3774,55472,0,3,1,1,17848,18,3763,3,3566,Male,33,Adult
3775,15682,0,1,1,1,5025,6,500,1,3298,Female,44,Adult
3776,70178,0,5,1,1,61530,12,1300,6,3306,Male,58,Senior
3777,221543,0,1,1,1,10300,5,200,3,3554,Male,52,Senior
3778,77978,0,1,1,1,1373,10,650,6,3753,Female,76,Senior
3779,203353,0,1,1,1,14000,13,4000,8,3557,Male,66,Senior
3780,68684,0,2,1,1,5756,13,0,0,2892,Female,25,Young
3781,23352,0,1,1,1,3600,8,3600,8,1459,Female,61,Senior
3782,24228,0,1,1,1,2850,15,0,0,3452,Female,41,Adult
3783,19483,0,1,1,1,4263,18,0,0,3589,Female,55,Senior
3784,78231,0,3,1,1,19182,13,0,0,3102,Male,21,Young
3785,74531,0,1,2,1,10914,17,750,3,3456,Female,49,Adult
3786,83276,0,3,1,1,22539,8,650,2,3424,Female,55,Senior
3787,21216,0,2,1,1,7787,12,0,0,3378,Male,19,Young
3788,17967,0,1,1,1,1500,5,0,0,3340,Female,77,Senior
3789,4000,0,1,1,1,0,0,0,0,3453,Male,71,Senior
3790,74651,0,2,1,1,10893,22,0,0,3456,Female,56,Senior
3791,400,0,1,1,1,160,1,0,0,3460,Female,67,Senior
3792,35766,0,4,1,1,49702,20,784,1,3503,Male,47,Adult
3793,2000,0,1,1,1,0,0,0,0,3188,Female,69,Senior
3794,48296,0,3,1,1,31329,9,500,1,3061,Male,19,Young
3795,822321,0,5,1,1,138334,26,600,2,3288,Male,30,Young
3796,140544,0,1,1,1,1021,3,500,1,3342,Male,77,Senior
3797,43971,0,1,1,1,1491,11,0,0,2350,Male,22,Young
3798,10635,0,4,1,1,45212,20,0,0,2131,Male,49,Adult
3799,13986,0,1,1,1,400,1,400,1,3398,Female,57,Senior
3800,46269,0,3,1,1,20594,14,0,0,3487,Male,51,Senior
3801,27712,0,1,1,1,750,2,750,2,3491,Female,61,Senior
3802,35850,0,1,3,1,17759,18,0,0,3439,Female,33,Adult
3803,7630,0,1,1,1,220,3,0,0,3403,Female,68,Senior
3804,31541,0,1,1,1,5101,12,0,0,3488,Female,23,Young
3805,8009,0,1,1,1,8102,12,2850,6,3279,Male,64,Senior
3806,14791,0,3,1,1,23956,26,300,2,2689,Female,64,Senior
3807,65141,0,4,1,1,31463,26,2550,2,3452,Male,23,Young
3808,68907,0,4,1,1,33434,10,0,0,3365,Female,53,Senior
3809,27669,0,1,1,1,3219,7,0,0,3413,Female,43,Adult
3810,62589,0,1,1,1,10000,4,0,0,2803,Female,69,Senior
3811,374613,0,1,2,1,23592,31,5000,14,3463,Female,43,Adult
3812,97768,0,4,1,1,26734,13,0,0,3119,Female,40,Adult
3813,73159,0,1,1,1,358,4,358,4,3237,Female,71,Senior
3814,48577,0,4,1,1,34224,16,0,0,2794,Male,56,Senior
3815,70614,0,4,1,1,32417,18,0,0,3519,Male,56,Senior
3816,38827,0,1,1,1,0,0,0,0,2993,Male,24,Young
3817,29919,0,1,1,1,1225,3,0,0,2949,Male,53,Senior
3818,9673,0,1,1,1,0,0,0,0,2501,Female,38,Adult
3819,72309,0,4,1,1,41949,20,289,2,1735,Male,42,Adult
3820,55473,0,2,1,1,10156,7,0,0,1751,Female,51,Senior
3821,706,0,1,1,1,730,3,100,1,1739,Male,73,Senior
3822,7698,0,1,1,1,0,0,0,0,1734,Female,38,Adult
3823,72019,0,3,1,1,20430,8,0,0,1789,Male,34,Adult
3824,89876,0,4,1,1,51620,17,0,0,1739,Male,79,Senior
3825,19821,0,1,1,1,2525,3,425,1,1731,Male,50,Adult
3826,6850,0,1,1,1,2225,11,0,0,1719,Male,76,Senior
3827,32091,0,1,1,1,8426,17,1000,2,1731,Female,39,Adult
3828,26055,0,1,1,1,3320,14,0,0,1727,Female,76,Senior
3829,122488,0,1,1,1,2800,17,1300,16,1718,Female,70,Senior
3830,126028,0,3,1,1,23974,19,668,1,1716,Female,42,Adult
3831,94201,0,3,1,1,21559,13,0,0,1716,Male,52,Senior
3832,6240,0,1,1,1,0,0,0,0,1679,Female,78,Senior
3833,13899,0,1,1,1,5125,31,0,0,1705,Female,59,Senior
3834,15832,2376,1,1,1,8130,20,500,1,1698,Female,64,Senior
3835,891,0,1,1,1,891,8,0,0,1703,Female,45,Adult
3836,21787,0,1,1,1,1500,5,0,0,1704,Male,58,Senior
3837,71502,0,2,1,1,9482,13,0,0,1699,Male,53,Senior
3838,3420,0,1,1,1,1750,7,0,0,1690,Female,61,Senior
3839,7535,0,3,1,1,18487,20,0,0,1678,Female,61,Senior
3840,28132,0,1,1,1,465,5,0,0,1702,Female,69,Senior
3841,67329,0,1,1,1,6500,3,0,0,1696,Male,48,Adult
3842,20971,1490,4,1,1,43527,34,0,0,1695,Male,48,Adult
3843,11500,0,1,1,1,0,0,0,0,1695,Male,79,Senior
3844,15275,0,1,1,1,2750,8,0,0,1694,Female,60,Senior
3845,166638,0,5,1,1,64572,22,0,0,1697,Female,56,Senior
3846,86500,0,4,1,1,51740,20,0,0,1691,Male,61,Senior
3847,5500,0,1,1,1,5500,11,5500,11,1690,Male,33,Adult
3848,62121,0,1,1,1,3602,9,0,0,1692,Male,61,Senior
3849,66315,0,1,1,1,8096,9,0,0,1689,Female,77,Senior
3850,4342,0,1,1,1,0,0,0,0,1678,Male,36,Adult
3851,24838,0,1,1,1,500,1,0,0,1684,Female,64,Senior
3852,23165,0,1,1,1,5990,15,150,1,1678,Male,63,Senior
3853,25992,0,3,1,1,24333,10,0,0,1678,Female,33,Adult
3854,59782,0,1,1,1,7500,7,2000,4,1681,Female,77,Senior
3855,64131,1452,1,1,1,7676,15,4620,11,1681,Male,39,Adult
3856,96179,0,3,1,1,32069,14,400,2,1667,Male,47,Adult
3857,101431,0,4,1,1,49801,19,0,0,1677,Male,47,Adult
3858,12824,0,1,1,1,500,4,0,0,1677,Female,31,Adult
3859,130595,0,1,1,1,0,0,0,0,1677,Female,37,Adult
3860,8150,0,1,2,1,14135,41,500,2,1676,Female,21,Young
3861,22291,0,1,1,1,3812,11,578,2,1675,Female,27,Young
3862,204693,0,1,1,1,5159,5,0,0,1672,Male,45,Adult
3863,16079,0,1,1,1,6085,4,0,0,1670,Male,40,Adult
3864,10630,0,1,1,1,550,6,0,0,1670,Female,33,Adult
3865,23027,0,1,1,1,3375,15,0,0,1669,Male,57,Senior
3866,112345,0,4,1,1,36640,14,0,0,1669,Female,48,Adult
3867,7500,0,1,1,1,2950,8,2850,7,1668,Female,45,Adult
3868,4351,0,1,1,1,0,0,0,0,1659,Male,35,Adult
3869,97510,1678,5,1,1,71609,51,7650,26,1665,Female,78,Senior
3870,104656,0,1,1,1,5000,3,0,0,1663,Female,41,Adult
3871,9575,0,1,1,1,0,0,0,0,1835,Female,51,Senior
3872,55152,0,3,1,1,14630,14,0,0,1662,Male,39,Adult
3873,12855,0,1,1,1,0,0,0,0,1653,Female,42,Adult
3874,11947,0,1,2,1,8099,14,1000,2,1656,Male,26,Young
3875,24893,0,1,1,1,0,0,0,0,1652,Female,33,Adult
3876,17534,0,1,1,1,0,0,0,0,1656,Male,79,Senior
3877,37165,0,3,1,1,19715,15,0,0,1654,Female,60,Senior
3878,190730,0,5,1,1,78916,28,2450,9,1648,Male,69,Senior
3879,4680,0,1,1,1,135,3,0,0,1646,Male,67,Senior
3880,10845,0,1,1,1,0,0,0,0,1621,Male,52,Senior
3881,22998,0,1,1,1,0,0,0,0,1644,Female,32,Adult
3882,15635,0,1,1,1,410,3,0,0,1612,Female,56,Senior
3883,35650,0,3,1,1,23130,34,0,0,1640,Male,33,Adult
3884,3126,0,1,1,1,100,1,0,0,1634,Female,34,Adult
3885,33245,0,3,1,1,31390,17,0,0,1628,Male,44,Adult
3886,16152,0,1,1,1,6129,19,500,5,1635,Male,36,Adult
3887,15624,0,1,1,1,0,0,0,0,1634,Male,31,Adult
3888,59151,0,3,1,1,11110,13,0,0,1636,Male,71,Senior
3889,30500,0,1,1,1,0,0,0,0,1628,Male,48,Adult
3890,88404,0,4,1,1,37304,29,500,1,1628,Male,41,Adult
3891,33017,0,2,1,1,10333,18,0,0,1622,Male,69,Senior
3892,16883,0,1,1,1,4398,12,500,2,1626,Female,24,Young
3893,23188,0,1,1,1,1291,8,0,0,1627,Female,22,Young
3894,56289,0,3,1,1,24051,15,0,0,1628,Female,53,Senior
3895,5346,0,1,1,1,0,0,0,0,1621,Male,47,Adult
3896,24475,0,1,1,1,800,8,800,8,1614,Male,73,Senior
3897,25753,0,1,1,1,3400,21,0,0,1614,Male,29,Young
3898,70659,0,2,1,1,9178,8,0,0,1622,Male,21,Young
3899,1000,0,1,1,1,0,0,0,0,1597,Male,36,Adult
